"","Year","Route","Stop","Species","Freq","Pres","Yr.q"
"607","2006","500395","7","crucifer",0,"0",0
"608","2006","500395","8","crucifer",0,"0",0
"609","2006","500395","9","crucifer",0,"0",0
"610","2006","500395","10","crucifer",0,"0",0
"611","2006","500402","1","crucifer",3,"1",0
"612","2006","500402","2","crucifer",3,"1",0
"613","2006","500402","3","crucifer",2,"1",0
"614","2006","500402","4","crucifer",3,"1",0
"615","2006","500402","5","crucifer",3,"1",0
"616","2006","500402","6","crucifer",3,"1",0
"617","2006","500402","7","crucifer",2,"1",0
"618","2006","500402","8","crucifer",3,"1",0
"619","2006","500402","9","crucifer",3,"1",0
"620","2006","500402","10","crucifer",3,"1",0
"621","2006","500404","1","crucifer",0,"0",0
"622","2006","500404","2","crucifer",0,"0",0
"623","2006","500404","3","crucifer",0,"0",0
"624","2006","500404","4","crucifer",0,"0",0
"625","2006","500404","5","crucifer",0,"0",0
"626","2006","500404","6","crucifer",0,"0",0
"627","2006","500404","7","crucifer",0,"0",0
"628","2006","500404","8","crucifer",0,"0",0
"629","2006","500404","9","crucifer",0,"0",0
"630","2006","500404","10","crucifer",0,"0",0
"631","2006","500411","1","crucifer",0,"0",0
"632","2006","500411","2","crucifer",1,"1",0
"633","2006","500411","3","crucifer",1,"1",0
"634","2006","500411","4","crucifer",3,"1",0
"635","2006","500411","5","crucifer",2,"1",0
"636","2006","500411","6","crucifer",3,"1",0
"637","2006","500411","7","crucifer",3,"1",0
"638","2006","500411","8","crucifer",3,"1",0
"639","2006","500411","9","crucifer",2,"1",0
"640","2006","500411","10","crucifer",2,"1",0
"641","2006","500413","1","crucifer",0,"0",0
"642","2006","500413","2","crucifer",0,"0",0
"643","2006","500413","3","crucifer",0,"0",0
"644","2006","500413","4","crucifer",0,"0",0
"645","2006","500413","5","crucifer",0,"0",0
"646","2006","500413","6","crucifer",0,"0",0
"647","2006","500413","7","crucifer",0,"0",0
"648","2006","500413","8","crucifer",0,"0",0
"649","2006","500413","9","crucifer",0,"0",0
"650","2006","500413","10","crucifer",0,"0",0
"651","2006","500415","1","crucifer",1,"1",0
"652","2006","500415","2","crucifer",1,"1",0
"653","2006","500415","3","crucifer",1,"1",0
"654","2006","500415","4","crucifer",1,"1",0
"655","2006","500415","5","crucifer",1,"1",0
"656","2006","500415","6","crucifer",1,"1",0
"657","2006","500415","7","crucifer",1,"1",0
"658","2006","500415","8","crucifer",1,"1",0
"659","2006","500415","9","crucifer",1,"1",0
"660","2006","500415","10","crucifer",1,"1",0
"661","2006","500417","1","crucifer",2,"1",0
"662","2006","500417","2","crucifer",1,"1",0
"663","2006","500417","3","crucifer",0,"0",0
"664","2006","500417","4","crucifer",2,"1",0
"665","2006","500417","5","crucifer",3,"1",0
"666","2006","500417","6","crucifer",2,"1",0
"667","2006","500417","7","crucifer",2,"1",0
"668","2006","500417","8","crucifer",2,"1",0
"669","2006","500417","9","crucifer",1,"1",0
"670","2006","500417","10","crucifer",1,"1",0
"671","2006","500418","1","crucifer",1,"1",0
"672","2006","500418","2","crucifer",1,"1",0
"673","2006","500418","3","crucifer",1,"1",0
"674","2006","500418","4","crucifer",1,"1",0
"675","2006","500418","5","crucifer",1,"1",0
"676","2006","500418","6","crucifer",1,"1",0
"677","2006","500418","7","crucifer",1,"1",0
"678","2006","500418","8","crucifer",1,"1",0
"679","2006","500418","9","crucifer",1,"1",0
"680","2006","500418","10","crucifer",0,"0",0
"681","2006","500419","1","crucifer",1,"1",0
"682","2006","500419","2","crucifer",2,"1",0
"683","2006","500419","3","crucifer",1,"1",0
"684","2006","500419","4","crucifer",1,"1",0
"685","2006","500419","5","crucifer",1,"1",0
"686","2006","500419","6","crucifer",1,"1",0
"687","2006","500419","7","crucifer",1,"1",0
"688","2006","500419","8","crucifer",1,"1",0
"689","2006","500419","9","crucifer",2,"1",0
"690","2006","500419","10","crucifer",1,"1",0
"691","2006","500421","1","crucifer",0,"0",0
"692","2006","500421","2","crucifer",1,"1",0
"693","2006","500421","3","crucifer",1,"1",0
"694","2006","500421","4","crucifer",1,"1",0
"695","2006","500421","5","crucifer",1,"1",0
"696","2006","500421","6","crucifer",1,"1",0
"697","2006","500421","7","crucifer",1,"1",0
"698","2006","500421","8","crucifer",1,"1",0
"699","2006","500421","9","crucifer",1,"1",0
"700","2006","500421","10","crucifer",0,"0",0
"701","2006","500422","1","crucifer",1,"1",0
"702","2006","500422","2","crucifer",0,"0",0
"703","2006","500422","3","crucifer",0,"0",0
"704","2006","500422","4","crucifer",0,"0",0
"705","2006","500422","5","crucifer",0,"0",0
"706","2006","500422","6","crucifer",1,"1",0
"707","2006","500422","7","crucifer",0,"0",0
"708","2006","500422","8","crucifer",1,"1",0
"709","2006","500422","9","crucifer",0,"0",0
"710","2006","500422","10","crucifer",1,"1",0
"711","2006","500424","1","crucifer",2,"1",0
"712","2006","500424","2","crucifer",2,"1",0
"713","2006","500424","3","crucifer",1,"1",0
"714","2006","500424","4","crucifer",1,"1",0
"715","2006","500424","5","crucifer",1,"1",0
"716","2006","500424","6","crucifer",1,"1",0
"717","2006","500424","7","crucifer",1,"1",0
"718","2006","500424","8","crucifer",1,"1",0
"719","2006","500424","9","crucifer",1,"1",0
"720","2006","500424","10","crucifer",1,"1",0
"721","2006","500426","1","crucifer",0,"0",0
"722","2006","500426","2","crucifer",0,"0",0
"723","2006","500426","3","crucifer",0,"0",0
"724","2006","500426","4","crucifer",0,"0",0
"725","2006","500426","5","crucifer",0,"0",0
"726","2006","500426","6","crucifer",0,"0",0
"727","2006","500426","7","crucifer",0,"0",0
"728","2006","500426","8","crucifer",0,"0",0
"729","2006","500426","9","crucifer",0,"0",0
"730","2006","500426","10","crucifer",0,"0",0
"731","2006","500428","1","crucifer",0,"0",0
"732","2006","500428","2","crucifer",0,"0",0
"733","2006","500428","3","crucifer",0,"0",0
"734","2006","500428","4","crucifer",0,"0",0
"735","2006","500428","5","crucifer",0,"0",0
"736","2006","500428","6","crucifer",0,"0",0
"737","2006","500428","7","crucifer",0,"0",0
"738","2006","500428","8","crucifer",1,"1",0
"739","2006","500428","9","crucifer",0,"0",0
"740","2006","500428","10","crucifer",0,"0",0
"741","2006","500429","1","crucifer",0,"0",0
"742","2006","500429","2","crucifer",0,"0",0
"743","2006","500429","3","crucifer",0,"0",0
"744","2006","500429","4","crucifer",0,"0",0
"745","2006","500429","5","crucifer",0,"0",0
"746","2006","500429","6","crucifer",0,"0",0
"747","2006","500429","7","crucifer",0,"0",0
"748","2006","500429","8","crucifer",0,"0",0
"749","2006","500429","9","crucifer",0,"0",0
"750","2006","500429","10","crucifer",0,"0",0
"751","2006","500430","1","crucifer",1,"1",0
"752","2006","500430","2","crucifer",0,"0",0
"753","2006","500430","3","crucifer",0,"0",0
"754","2006","500430","4","crucifer",0,"0",0
"755","2006","500430","5","crucifer",0,"0",0
"756","2006","500430","6","crucifer",0,"0",0
"757","2006","500430","7","crucifer",0,"0",0
"758","2006","500430","8","crucifer",0,"0",0
"759","2006","500430","9","crucifer",0,"0",0
"760","2006","500430","10","crucifer",1,"1",0
"761","2006","500434","1","crucifer",0,"0",0
"762","2006","500434","2","crucifer",0,"0",0
"763","2006","500434","3","crucifer",0,"0",0
"764","2006","500434","4","crucifer",0,"0",0
"765","2006","500434","5","crucifer",0,"0",0
"766","2006","500434","6","crucifer",0,"0",0
"767","2006","500434","7","crucifer",0,"0",0
"768","2006","500434","8","crucifer",0,"0",0
"769","2006","500434","9","crucifer",0,"0",0
"770","2006","500434","10","crucifer",0,"0",0
"771","2006","500435","1","crucifer",0,"0",0
"772","2006","500435","2","crucifer",0,"0",0
"773","2006","500435","3","crucifer",0,"0",0
"774","2006","500435","4","crucifer",0,"0",0
"775","2006","500435","5","crucifer",0,"0",0
"776","2006","500435","6","crucifer",0,"0",0
"777","2006","500435","7","crucifer",0,"0",0
"778","2006","500435","8","crucifer",0,"0",0
"779","2006","500435","9","crucifer",0,"0",0
"780","2006","500435","10","crucifer",0,"0",0
"781","2006","500441","1","crucifer",0,"0",0
"782","2006","500441","2","crucifer",0,"0",0
"783","2006","500441","3","crucifer",1,"1",0
"784","2006","500441","4","crucifer",0,"0",0
"785","2006","500441","5","crucifer",1,"1",0
"786","2006","500441","6","crucifer",0,"0",0
"787","2006","500441","7","crucifer",0,"0",0
"788","2006","500441","8","crucifer",1,"1",0
"789","2006","500441","9","crucifer",1,"1",0
"790","2006","500441","10","crucifer",1,"1",0
"791","2006","500442","1","crucifer",0,"0",0
"792","2006","500442","2","crucifer",1,"1",0
"793","2006","500442","3","crucifer",0,"0",0
"794","2006","500442","4","crucifer",0,"0",0
"795","2006","500442","5","crucifer",1,"1",0
"796","2006","500442","6","crucifer",2,"1",0
"797","2006","500442","7","crucifer",0,"0",0
"798","2006","500442","8","crucifer",0,"0",0
"799","2006","500442","9","crucifer",0,"0",0
"800","2006","500442","10","crucifer",0,"0",0
"801","2006","500473","1","crucifer",1,"1",0
"802","2006","500473","2","crucifer",1,"1",0
"803","2006","500473","3","crucifer",1,"1",0
"804","2006","500473","4","crucifer",1,"1",0
"805","2006","500473","5","crucifer",1,"1",0
"806","2006","500473","6","crucifer",1,"1",0
"807","2006","500473","7","crucifer",1,"1",0
"808","2006","500473","8","crucifer",1,"1",0
"809","2006","500473","9","crucifer",1,"1",0
"810","2006","500473","10","crucifer",1,"1",0
"811","2006","500505","1","crucifer",1,"1",0
"812","2006","500505","2","crucifer",1,"1",0
"813","2006","500505","3","crucifer",1,"1",0
"814","2006","500505","4","crucifer",1,"1",0
"815","2006","500505","5","crucifer",1,"1",0
"816","2006","500505","6","crucifer",1,"1",0
"817","2006","500505","7","crucifer",1,"1",0
"818","2006","500505","8","crucifer",1,"1",0
"819","2006","500505","9","crucifer",1,"1",0
"820","2006","500505","10","crucifer",2,"1",0
"821","2006","500506","1","crucifer",1,"1",0
"822","2006","500506","2","crucifer",1,"1",0
"823","2006","500506","3","crucifer",1,"1",0
"824","2006","500506","4","crucifer",1,"1",0
"825","2006","500506","5","crucifer",1,"1",0
"826","2006","500506","6","crucifer",1,"1",0
"827","2006","500506","7","crucifer",1,"1",0
"828","2006","500506","8","crucifer",1,"1",0
"829","2006","500506","9","crucifer",1,"1",0
"830","2006","500506","10","crucifer",1,"1",0
"831","2006","500508","1","crucifer",2,"1",0
"832","2006","500508","2","crucifer",2,"1",0
"833","2006","500508","3","crucifer",2,"1",0
"834","2006","500508","4","crucifer",2,"1",0
"835","2006","500508","5","crucifer",2,"1",0
"836","2006","500508","6","crucifer",2,"1",0
"837","2006","500508","7","crucifer",2,"1",0
"838","2006","500508","8","crucifer",2,"1",0
"839","2006","500508","9","crucifer",2,"1",0
"840","2006","500508","10","crucifer",1,"1",0
"841","2006","500513","1","crucifer",0,"0",0
"842","2006","500513","2","crucifer",0,"0",0
"843","2006","500513","3","crucifer",0,"0",0
"844","2006","500513","4","crucifer",0,"0",0
"845","2006","500513","5","crucifer",1,"1",0
"846","2006","500513","6","crucifer",0,"0",0
"847","2006","500513","7","crucifer",1,"1",0
"848","2006","500513","8","crucifer",0,"0",0
"849","2006","500513","9","crucifer",1,"1",0
"850","2006","500513","10","crucifer",1,"1",0
"851","2006","500515","1","crucifer",1,"1",0
"852","2006","500515","2","crucifer",1,"1",0
"853","2006","500515","3","crucifer",1,"1",0
"854","2006","500515","4","crucifer",1,"1",0
"855","2006","500515","5","crucifer",1,"1",0
"856","2006","500515","6","crucifer",1,"1",0
"857","2006","500515","7","crucifer",0,"0",0
"858","2006","500515","8","crucifer",0,"0",0
"859","2006","500515","9","crucifer",1,"1",0
"860","2006","500515","10","crucifer",1,"1",0
"861","2006","500518","1","crucifer",2,"1",0
"862","2006","500518","2","crucifer",2,"1",0
"863","2006","500518","3","crucifer",2,"1",0
"864","2006","500518","4","crucifer",2,"1",0
"865","2006","500518","5","crucifer",2,"1",0
"866","2006","500518","6","crucifer",2,"1",0
"867","2006","500518","7","crucifer",2,"1",0
"868","2006","500518","8","crucifer",1,"1",0
"869","2006","500518","9","crucifer",2,"1",0
"870","2006","500518","10","crucifer",2,"1",0
"871","2006","500519","1","crucifer",1,"1",0
"872","2006","500519","2","crucifer",2,"1",0
"873","2006","500519","3","crucifer",2,"1",0
"874","2006","500519","4","crucifer",1,"1",0
"875","2006","500519","5","crucifer",1,"1",0
"876","2006","500519","6","crucifer",2,"1",0
"877","2006","500519","7","crucifer",2,"1",0
"878","2006","500519","8","crucifer",1,"1",0
"879","2006","500519","9","crucifer",1,"1",0
"880","2006","500519","10","crucifer",2,"1",0
"881","2006","500521","1","crucifer",0,"0",0
"882","2006","500521","2","crucifer",0,"0",0
"883","2006","500521","3","crucifer",0,"0",0
"884","2006","500521","4","crucifer",0,"0",0
"885","2006","500521","5","crucifer",0,"0",0
"886","2006","500521","6","crucifer",0,"0",0
"887","2006","500521","7","crucifer",0,"0",0
"888","2006","500521","8","crucifer",0,"0",0
"889","2006","500521","9","crucifer",0,"0",0
"890","2006","500521","10","crucifer",0,"0",0
"891","2006","500522","1","crucifer",2,"1",0
"892","2006","500522","2","crucifer",1,"1",0
"893","2006","500522","3","crucifer",1,"1",0
"894","2006","500522","4","crucifer",1,"1",0
"895","2006","500522","5","crucifer",1,"1",0
"896","2006","500522","6","crucifer",1,"1",0
"897","2006","500522","7","crucifer",1,"1",0
"898","2006","500522","8","crucifer",1,"1",0
"899","2006","500522","9","crucifer",1,"1",0
"900","2006","500522","10","crucifer",1,"1",0
"901","2006","500524","1","crucifer",1,"1",0
"902","2006","500524","2","crucifer",1,"1",0
"903","2006","500524","3","crucifer",1,"1",0
"904","2006","500524","4","crucifer",1,"1",0
"905","2006","500524","5","crucifer",1,"1",0
"906","2006","500524","6","crucifer",1,"1",0
"907","2006","500524","7","crucifer",1,"1",0
"908","2006","500524","8","crucifer",1,"1",0
"909","2006","500524","9","crucifer",1,"1",0
"910","2006","500524","10","crucifer",1,"1",0
"911","2006","500528","1","crucifer",0,"0",0
"912","2006","500528","2","crucifer",0,"0",0
"913","2006","500528","3","crucifer",0,"0",0
"914","2006","500528","4","crucifer",0,"0",0
"915","2006","500528","5","crucifer",0,"0",0
"916","2006","500528","6","crucifer",0,"0",0
"917","2006","500528","7","crucifer",0,"0",0
"918","2006","500528","8","crucifer",0,"0",0
"919","2006","500528","9","crucifer",0,"0",0
"920","2006","500528","10","crucifer",0,"0",0
"921","2006","500529","1","crucifer",0,"0",0
"922","2006","500529","2","crucifer",0,"0",0
"923","2006","500529","3","crucifer",0,"0",0
"924","2006","500529","4","crucifer",0,"0",0
"925","2006","500529","5","crucifer",0,"0",0
"926","2006","500529","6","crucifer",0,"0",0
"927","2006","500529","7","crucifer",0,"0",0
"928","2006","500529","8","crucifer",0,"0",0
"929","2006","500529","9","crucifer",0,"0",0
"930","2006","500529","10","crucifer",0,"0",0
"931","2006","500534","1","crucifer",0,"0",0
"932","2006","500534","2","crucifer",0,"0",0
"933","2006","500534","3","crucifer",0,"0",0
"934","2006","500534","4","crucifer",0,"0",0
"935","2006","500534","5","crucifer",0,"0",0
"936","2006","500534","6","crucifer",0,"0",0
"937","2006","500534","7","crucifer",0,"0",0
"938","2006","500534","8","crucifer",0,"0",0
"939","2006","500534","9","crucifer",0,"0",0
"940","2006","500534","10","crucifer",0,"0",0
"941","2006","500535","1","crucifer",0,"0",0
"942","2006","500535","2","crucifer",0,"0",0
"943","2006","500535","3","crucifer",1,"1",0
"944","2006","500535","4","crucifer",0,"0",0
"945","2006","500535","5","crucifer",0,"0",0
"946","2006","500535","6","crucifer",0,"0",0
"947","2006","500535","7","crucifer",0,"0",0
"948","2006","500535","8","crucifer",1,"1",0
"949","2006","500535","9","crucifer",0,"0",0
"950","2006","500535","10","crucifer",0,"0",0
"951","2006","500542","1","crucifer",2,"1",0
"952","2006","500542","2","crucifer",1,"1",0
"953","2006","500542","3","crucifer",1,"1",0
"954","2006","500542","4","crucifer",1,"1",0
"955","2006","500542","5","crucifer",1,"1",0
"956","2006","500542","6","crucifer",1,"1",0
"957","2006","500542","7","crucifer",1,"1",0
"958","2006","500542","8","crucifer",1,"1",0
"959","2006","500542","9","crucifer",0,"0",0
"960","2006","500542","10","crucifer",1,"1",0
"961","2006","500571","1","crucifer",2,"1",0
"962","2006","500571","2","crucifer",2,"1",0
"963","2006","500571","3","crucifer",2,"1",0
"964","2006","500571","4","crucifer",2,"1",0
"965","2006","500571","5","crucifer",2,"1",0
"966","2006","500571","6","crucifer",2,"1",0
"967","2006","500571","7","crucifer",2,"1",0
"968","2006","500571","8","crucifer",2,"1",0
"969","2006","500571","9","crucifer",2,"1",0
"970","2006","500571","10","crucifer",1,"1",0
"971","2006","500573","1","crucifer",2,"1",0
"972","2006","500573","2","crucifer",2,"1",0
"973","2006","500573","3","crucifer",2,"1",0
"974","2006","500573","4","crucifer",2,"1",0
"975","2006","500573","5","crucifer",2,"1",0
"976","2006","500573","6","crucifer",2,"1",0
"977","2006","500573","7","crucifer",1,"1",0
"978","2006","500573","8","crucifer",2,"1",0
"979","2006","500573","9","crucifer",2,"1",0
"980","2006","500573","10","crucifer",2,"1",0
"981","2006","500593","1","crucifer",0,"0",0
"982","2006","500593","2","crucifer",1,"1",0
"983","2006","500593","3","crucifer",1,"1",0
"984","2006","500593","4","crucifer",0,"0",0
"985","2006","500593","5","crucifer",1,"1",0
"986","2006","500593","6","crucifer",0,"0",0
"987","2006","500593","7","crucifer",0,"0",0
"988","2006","500593","8","crucifer",0,"0",0
"989","2006","500593","9","crucifer",0,"0",0
"990","2006","500593","10","crucifer",0,"0",0
"991","2006","500621","1","crucifer",0,"0",0
"992","2006","500621","2","crucifer",0,"0",0
"993","2006","500621","3","crucifer",0,"0",0
"994","2006","500621","4","crucifer",0,"0",0
"995","2006","500621","5","crucifer",0,"0",0
"996","2006","500621","6","crucifer",0,"0",0
"997","2006","500621","7","crucifer",0,"0",0
"998","2006","500621","8","crucifer",0,"0",0
"999","2006","500621","9","crucifer",0,"0",0
